tw_id,tw_created_at,tw_text,tw_favCount,tw_rtCount,tw_qtCount,tw_rpCount,tw_location,tw_user_id,tw_user_screenName,tw_hashtags,tw_menciones,or_id,or_created_at,or_text,or_favCount,or_rtCount,or_qtCount,or_rpCount,or_location,or_user_id,or_user_screenName,or_hashtags,or_menciones,relacion_nuevo_original
1385705481923137536,2021-04-23 21:21:46+00:00,RT @DCintioni: Del lugar en que estas no hay retorno pelado  por eso #LarretaRenunciaYa https://t.co/VctPBMLQ9h,0,0,0,0, ,136700550,Clau_Pitt,LarretaRenunciaYa ,DCintioni ,1385663049646944264,2021-04-23 18:33:10+00:00,Del lugar en que estas no hay retorno pelado  por eso #LarretaRenunciaYa https://t.co/VctPBMLQ9h,27,36,4,1, ,611993190,DCintioni,LarretaRenunciaYa ,,RT
1385705493105188865,2021-04-23 21:21:49+00:00,RT @DCintioni: Esto es verdad y el responsable sos vos pelado!!! #LarretaRenunciaYa https://t.co/GTW4v3qtXA,0,0,0,0, ,1045323119911743489,SilviaIrenesan4,LarretaRenunciaYa ,DCintioni ,1385666194905214976,2021-04-23 18:45:39+00:00,Esto es verdad y el responsable sos vos pelado!!! #LarretaRenunciaYa https://t.co/GTW4v3qtXA,22,26,3,1, ,611993190,DCintioni,LarretaRenunciaYa ,,RT
1385705494359289857,2021-04-23 21:21:49+00:00,RT @productortano: Me sumo a les compañeres con #LarretaRenunciaYa  Ustedes ?,0,0,0,0, ,204560263,cbonoris,LarretaRenunciaYa ,productortano ,1385672639541301251,2021-04-23 19:11:16+00:00,Me sumo a les compañeres con #LarretaRenunciaYa  Ustedes ?,322,247,25,39, ,1337371177153662977,productortano,LarretaRenunciaYa ,,RT
,,,,,,,,,,,,1385705495059644427,2021-04-23 21:21:49+00:00,@tanoproductor #LarretaRenunciaYa nunca te importo la gente !,0,0,0,0, ,719714370725486592,negra20032015,LarretaRenunciaYa ,tanoproductor ,Original
1385705497228103682,2021-04-23 21:21:50+00:00,RT @DCintioni: Pelado es ahora  que esperas de esta no te salva nadie !!! #LarretaRenunciaYa https://t.co/80I4z4yTnr,0,0,0,0, ,212794685,cezabal,LarretaRenunciaYa ,DCintioni ,1385602862558982148,2021-04-23 14:34:00+00:00,Pelado es ahora  que esperas de esta no te salva nadie !!! #LarretaRenunciaYa https://t.co/80I4z4yTnr,266,279,25,36, ,611993190,DCintioni,LarretaRenunciaYa ,,RT
1385705507655229444,2021-04-23 21:21:52+00:00,RT @eleonoraugo5: Ay Dios qué asco. Mienten. Mienten. Mienten. Mira este video de Luana #LarretaRenunciaYa https://t.co/WuEXztW1Ut,0,0,0,0, ,910959980341350402,Sil58987821,LarretaRenunciaYa ,eleonoraugo5 ,1385614741452828672,2021-04-23 15:21:12+00:00,Ay Dios qué asco. Mienten. Mienten. Mienten. Mira este video de Luana #LarretaRenunciaYa https://t.co/WuEXztW1Ut,206,251,39,28, ,1306825927385640960,eleonoraugo5,LarretaRenunciaYa ,,RT
1385705509542576128,2021-04-23 21:21:53+00:00,RT @EdithIglesias13: Tandil con más restricciones  gobierna JxC... Vas a entender Larreta que el virus no sabe de partidos políticos? #larr…,0,0,0,0, ,1118202107721658374,lsegarra5,,EdithIglesias13 ,1385659265503932419,2021-04-23 18:18:07+00:00,Tandil con más restricciones  gobierna JxC... Vas a entender Larreta que el virus no sabe de partidos políticos? #larretarenunciaya #larretarenunciaya https://t.co/ysfNfMR6dt,16,23,9,1, ,1353358555391385600,EdithIglesias13,,,RT
1385705515490201600,2021-04-23 21:21:54+00:00,RT @productortano: Es criminal abrir las escuelas ? #LarretaRenunciaYa,0,0,0,0, ,382482832,womanyudali,LarretaRenunciaYa ,productortano ,1385673755620519938,2021-04-23 19:15:42+00:00,Es criminal abrir las escuelas ? #LarretaRenunciaYa,103,134,18,25, ,1337371177153662977,productortano,LarretaRenunciaYa ,,RT
1385705520292585485,2021-04-23 21:21:55+00:00,RT @Gimenaok25: Criminal #LarretaRenunciaYa https://t.co/zM7Zb5gtC1,0,0,0,0, ,1045323119911743489,SilviaIrenesan4,LarretaRenunciaYa ,Gimenaok25 ,1385615943427108869,2021-04-23 15:25:59+00:00,Criminal #LarretaRenunciaYa https://t.co/zM7Zb5gtC1,24,39,2,1, ,1359758863529103365,Gimenaok25,LarretaRenunciaYa ,,RT
1385705520900755459,2021-04-23 21:21:56+00:00,RT @Viviana95601158: 🔴 HOY A LAS 18 HS. BOCINAZO CONTRA LARRETA 📣RUIDAZO EN CABA 📣 VAMOS A DIFUNDIR❗ 👇 Somos muchos más y no nos hacemos es…,0,0,0,0, ,4475961447,MariaECastro58,,Viviana95601158 ,1385669815214514177,2021-04-23 19:00:03+00:00,🔴 HOY A LAS 18 HS. BOCINAZO CONTRA LARRETA 📣RUIDAZO EN CABA 📣 VAMOS A DIFUNDIR❗ 👇 Somos muchos más y no nos hacemos escuchar.  ➡️ Porque la vida es la Prioridad. ➡️ Porque la Educación en Pandemia necesita conectividad urgente. #LarretaCriminal #LarretaRenunciaYa https://t.co/924cIASAei,1,4,0,0, ,1215072150014525440,Viviana95601158,,,RT
,,,,,,,,,,,,1385705523643883520,2021-04-23 21:21:56+00:00,Fuera Larreta yaa!! #LarretaRenunciaYa https://t.co/N2XWHi6bmQ,0,0,0,0, ,1361504830792024066,Yaninaok32,LarretaRenunciaYa ,,Original
1385705524172361733,2021-04-23 21:21:56+00:00,RT @Laturca60749630: #LarretaRenunciaYA Cómo nos cuida a los porteños x eso gente q lo voto se está vacunado en provincia de Buenos Aires h…,0,0,0,0, ,1373883647116374016,alimaravilla8,LarretaRenunciaYA ,Laturca60749630 ,1385648818138591237,2021-04-23 17:36:37+00:00,#LarretaRenunciaYA Cómo nos cuida a los porteños x eso gente q lo voto se está vacunado en provincia de Buenos Aires https://t.co/K61OA6gK7f,16,38,2,0, ,1206008031542157312,Laturca60749630,LarretaRenunciaYA ,,RT
1385705524734398466,2021-04-23 21:21:56+00:00,RT @AmioneNatalia: Larreta irresponsable‼️#LarretaRenunciaYa https://t.co/KAX1Rl80yg,0,0,0,0, ,4197708767,AdrianaMGuerin,LarretaRenunciaYa ,AmioneNatalia ,1385605320286752768,2021-04-23 14:43:46+00:00,Larreta irresponsable‼️#LarretaRenunciaYa https://t.co/KAX1Rl80yg,73,112,8,3, ,1162836550444638210,AmioneNatalia,LarretaRenunciaYa ,,RT
1385705528018575367,2021-04-23 21:21:57+00:00,RT @mjhansen21: Estas son las postas de vacunación de Pami en calle emilio Mitre al 800 en CABA   Comprobalo vos mismo  anda y fíjate cómo…,0,0,0,0, ,578722695,_josami,,mjhansen21 ,1385617551384842244,2021-04-23 15:32:22+00:00,Estas son las postas de vacunación de Pami en calle emilio Mitre al 800 en CABA   Comprobalo vos mismo  anda y fíjate cómo Larreta y Quiros  en medio de la segunda ola no están vacunando a los abuelos #LarretaRenunciaYa basta hacer política con la vida y la salud de los mayores https://t.co/9kcEllgaDR,62,108,8,5, ,1349569096321552387,mjhansen21,,,RT
1385705528563798019,2021-04-23 21:21:57+00:00,RT @mauro976mdq: #LarretaRenunciaYa Lista de aportantes truchos Lista de espiados Lista de jueces (Padel) Lista de vacunación trucha  Lista…,0,0,0,0, ,890876230328832000,SantilliMarcelo,LarretaRenunciaYa ,mauro976mdq ,1385697969425506312,2021-04-23 20:51:55+00:00,#LarretaRenunciaYa Lista de aportantes truchos Lista de espiados Lista de jueces (Padel) Lista de vacunación trucha  Lista de Cambiemos  Nada santo   todo trucho https://t.co/md7dGKTvIv,19,23,0,0, ,305296420,mauro976mdq,LarretaRenunciaYa ,,RT
1385705536855986181,2021-04-23 21:21:59+00:00,RT @productortano: 2500 millones de pesos de pauta para que los periodistas corruptos lo blinden contra nosotres #LarretaRenunciaYa Vamos !,0,0,0,0, ,717559427553996800,Negrolituano,LarretaRenunciaYa ,productortano ,1385674399307685895,2021-04-23 19:18:16+00:00,2500 millones de pesos de pauta para que los periodistas corruptos lo blinden contra nosotres #LarretaRenunciaYa Vamos !,193,168,16,9, ,1337371177153662977,productortano,LarretaRenunciaYa ,,RT
,,,,,,,,,,,,1385705547769516034,2021-04-23 21:22:02+00:00,Hasta que no destierren al último   no van a parar.... apurense xq en las elecciones se les da vuelta la torta ...#LarretaRenunciaYa nunca !!!!,0,0,0,0, ,1123928563,matutebruja,,,Original
1385705549174611970,2021-04-23 21:22:02+00:00,RT @productortano: Me sumo a les compañeres con #LarretaRenunciaYa  Ustedes ?,0,0,0,0, ,289600567,noraisaurina,LarretaRenunciaYa ,productortano ,1385672639541301251,2021-04-23 19:11:16+00:00,Me sumo a les compañeres con #LarretaRenunciaYa  Ustedes ?,326,248,25,39, ,1337371177153662977,productortano,LarretaRenunciaYa ,,RT
1385705551112417283,2021-04-23 21:22:03+00:00,RT @PeronistaSXXI: #LarretaRenunciaYa Motivos para exigir tu renuncia sobran. https://t.co/CHqeKLH8Sh,0,0,0,0, ,1373883647116374016,alimaravilla8,LarretaRenunciaYa ,PeronistaSXXI ,1385614522258493441,2021-04-23 15:20:20+00:00,#LarretaRenunciaYa Motivos para exigir tu renuncia sobran. https://t.co/CHqeKLH8Sh,22,42,3,2, ,476061724,PeronistaSXXI,LarretaRenunciaYa ,,RT
1385705554761457671,2021-04-23 21:22:04+00:00,RT @ElForjista: #LarretaRenunciaYa  Twitter @TwitterLatAm también protege a Larreta en eso gasta el dinero el PRO  baja el presupuesto en S…,0,0,0,0, ,1045323119911743489,SilviaIrenesan4,LarretaRenunciaYa ,ElForjista TwitterLatAm ,1385654963163049984,2021-04-23 18:01:02+00:00,#LarretaRenunciaYa  Twitter @TwitterLatAm también protege a Larreta en eso gasta el dinero el PRO  baja el presupuesto en Salud y Educación y aumenta lo que le paga a los medios de comunicación y las redes,22,37,1,1, ,2225001295,ElForjista,LarretaRenunciaYa ,TwitterLatAm ,RT
,,,,,,,,,,,,1385705556393041920,2021-04-23 21:22:04+00:00,#LarretaRenunciaYa @horaciorlarreta politiquero barato,0,0,0,0, ,4547094329,claudiaelenaa08,LarretaRenunciaYa ,horaciorlarreta ,Original
1385705558670516224,2021-04-23 21:22:05+00:00,RT @Gimenaok25: Criminal #LarretaRenunciaYa https://t.co/zM7Zb5gtC1,0,0,0,0, ,809690306,cesitar06,LarretaRenunciaYa ,Gimenaok25 ,1385615943427108869,2021-04-23 15:25:59+00:00,Criminal #LarretaRenunciaYa https://t.co/zM7Zb5gtC1,25,40,2,1, ,1359758863529103365,Gimenaok25,LarretaRenunciaYa ,,RT
1385705562860670983,2021-04-23 21:22:06+00:00,#LarretaRenunciaYa no sé cuántos muertos tiene que haber para vos dolape,0,0,0,0, ,4627415896,DVD1691,LarretaRenunciaYa ,,1385695731005235201,2021-04-23 20:43:01+00:00,#LarretaRenunciaYa No tenes perdón miserable. Ayudas a los privados y dejas a lxs porteñxs más vulnerables tiradxs.  La Salud no está a la venta ! Deja de privatizar todo !  Imágenes de la sede de PAMI de Parque Chacabuco  👇👇👇👇👇👇👇👇👇 https://t.co/NPClG3EMwX,0,4,0,0, ,1378902197115760640,KlaraTina1,LarretaRenunciaYa ,,QT
1385705563082874889,2021-04-23 21:22:06+00:00,RT @ArgentinaRA1: #LarretaRenunciaYa  🤬No puede organizar un truco 🃏de 4... va a manejar la logística de una vacunación💉?  Cárcel para este…,0,0,0,0, ,1018153059871019008,Josefana5,LarretaRenunciaYa ,ArgentinaRA1 ,1385650711808167940,2021-04-23 17:44:08+00:00,#LarretaRenunciaYa  🤬No puede organizar un truco 🃏de 4... va a manejar la logística de una vacunación💉?  Cárcel para este  a s e s i n o!!! https://t.co/4kyZbJCJB6,35,65,11,0, ,1241512416401412097,ArgentinaRA1,LarretaRenunciaYa ,,RT
1385705563795955714,2021-04-23 21:22:06+00:00,RT @mjhansen21: LARRETA CRIMINAL 🤬  HOY FUE IMPUTADO POR LA JUSTICIA JUNTO A QUIROS  POR SEPARAR UNA SALA DEL HOSPITAL MUÑIZ PARA RESERVARL…,0,0,0,0, ,1384682757163470850,Armando87742404,,mjhansen21 ,1385602791545217028,2021-04-23 14:33:43+00:00,LARRETA CRIMINAL 🤬  HOY FUE IMPUTADO POR LA JUSTICIA JUNTO A QUIROS  POR SEPARAR UNA SALA DEL HOSPITAL MUÑIZ PARA RESERVARLA PARA PACIENTES CON PREPAGA  #LarretaRenunciaYa https://t.co/vC8UhTRrLc https://t.co/jEakXOzS5O,196,225,18,20, ,1349569096321552387,mjhansen21,,,RT
1385705569143689227,2021-04-23 21:22:07+00:00,RT @DCintioni: Escucha a los que saben burro !!! #LarretaRenunciaYa https://t.co/ysfm8vRM38,0,0,0,0, ,1021497347585568768,Anita22220884,LarretaRenunciaYa ,DCintioni ,1385606962122006535,2021-04-23 14:50:17+00:00,Escucha a los que saben burro !!! #LarretaRenunciaYa https://t.co/ysfm8vRM38,67,89,10,5, ,611993190,DCintioni,LarretaRenunciaYa ,,RT
1385705570250936321,2021-04-23 21:22:07+00:00,RT @betha57: #LarretaRenunciaYa  te equivocaste de PUERTA hermano  tendrías que haberte dedicado solamente a NEGOCIOS INMOBILIARIOS  total…,0,0,0,0, ,1373883647116374016,alimaravilla8,LarretaRenunciaYa ,betha57 ,1385614887368470534,2021-04-23 15:21:47+00:00,#LarretaRenunciaYa  te equivocaste de PUERTA hermano  tendrías que haberte dedicado solamente a NEGOCIOS INMOBILIARIOS  total la VIDA NO VALE NADA. https://t.co/99e47YZeZf,31,59,5,2, ,470839643,betha57,LarretaRenunciaYa ,,RT
,,,,,,,,,,,,1385705571588972552,2021-04-23 21:22:08+00:00,#LarretaRenunciaYa  #SecretoDeSumario #ClarinYLaNacionMienten  👇 La suba del precio de los alimentos se desaceleró en la tercera semana de abril | vía @eldestapeweb https://t.co/rgbeCCw3fq,0,0,0,0, ,1212901368,PuebloBeto,LarretaRenunciaYa SecretoDeSumario ClarinYLaNacionMienten ,,Original
1385705589251117060,2021-04-23 21:22:12+00:00,RT @silval2022: @TwitterLatAm pongan la tendencia #LarretaRenunciaYa. Uds son servicio no un partido político. Gracias!!!!,0,0,0,0, ,1373883647116374016,alimaravilla8,LarretaRenunciaYa ,silval2022 TwitterLatAm ,1385623259157344260,2021-04-23 15:55:03+00:00,@TwitterLatAm pongan la tendencia #LarretaRenunciaYa. Uds son servicio no un partido político. Gracias!!!!,24,59,3,4, ,2367440712,silval2022,LarretaRenunciaYa ,TwitterLatAm ,RT
1385705589540597763,2021-04-23 21:22:12+00:00,RT @eleonoraugo5: Más de 40 pibes en el Garrahan internados con Covid y más de 20 a la espera de la confirmación por síntomas. Sólo en el G…,0,0,0,0, ,800760070740946944,CPodhorcer,,eleonoraugo5 ,1385606174133862402,2021-04-23 14:47:09+00:00,Más de 40 pibes en el Garrahan internados con Covid y más de 20 a la espera de la confirmación por síntomas. Sólo en el Garrahan #LarretaRenunciaYa,386,378,46,84, ,1306825927385640960,eleonoraugo5,,,RT
1385705593567129610,2021-04-23 21:22:13+00:00,RT @eleonoraugo5: Ay Dios qué asco. Mienten. Mienten. Mienten. Mira este video de Luana #LarretaRenunciaYa https://t.co/WuEXztW1Ut,0,0,0,0, ,920025221037527041,JuanRey41625239,LarretaRenunciaYa ,eleonoraugo5 ,1385614741452828672,2021-04-23 15:21:12+00:00,Ay Dios qué asco. Mienten. Mienten. Mienten. Mira este video de Luana #LarretaRenunciaYa https://t.co/WuEXztW1Ut,207,252,39,28, ,1306825927385640960,eleonoraugo5,LarretaRenunciaYa ,,RT
1385705601007820803,2021-04-23 21:22:15+00:00,RT @Jesicak25: Cínico llega al extremo de boicotear las vacunas #LarretaRenunciaYa https://t.co/Ryg2hoPqf2,0,0,0,0, ,382482832,womanyudali,LarretaRenunciaYa ,Jesicak25 ,1385611579182432263,2021-04-23 15:08:38+00:00,Cínico llega al extremo de boicotear las vacunas #LarretaRenunciaYa https://t.co/Ryg2hoPqf2,89,117,10,11, ,1361279972636319746,Jesicak25,LarretaRenunciaYa ,,RT
,,,,,,,,,,,,1385705603646083072,2021-04-23 21:22:15+00:00,#Bocinazo frente a Jefatura de gobierno de #CABA #SinVidaNoHayClases #LarretaCriminal #LarretaRenunciaYa https://t.co/hJ2AEZnfoW,0,0,0,0, ,1180685075505123338,BeltranMartu,Bocinazo CABA SinVidaNoHayClases LarretaCriminal LarretaRenunciaYa ,,Original
1385705606636527620,2021-04-23 21:22:16+00:00,RT @yani_griega: #LarretaRenunciaYA Larrata quiere muertos por votos. No le sigas el juego. Hace campaña política basada en muertes. https:…,0,0,0,0, ,1373883647116374016,alimaravilla8,LarretaRenunciaYA ,yani_griega ,1385598296434135051,2021-04-23 14:15:51+00:00,#LarretaRenunciaYA Larrata quiere muertos por votos. No le sigas el juego. Hace campaña política basada en muertes. https://t.co/KHDOzb0hmA,43,65,5,0, ,1394533238,yani_griega,LarretaRenunciaYA ,,RT
,,,,,,,,,,,,1385705609065123841,2021-04-23 21:22:17+00:00,CHE QUIRÓS YA NO SÉ SI SOS NEGACIONISTA  SI ESTÁS ANENAZADO O TU FLIA X JUNTOS X EL ODIO Y LA MUERTE  SI NO SABÉS LEER  SINO TE INFORMÁS CON LA REALIDAD  SI TU ASESOR ES  PARIENTE D HITLER Y MENGUELE XQ TUS RELATOS MENTIROSOS SON SINIESTROS. #LarretaRenunciaYa @FernanQuirosBA,0,0,0,0, ,761639404368695297,fridaytrotsky,,,Original
1385705609895587846,2021-04-23 21:22:17+00:00,RT @VVzoppis: Qué locura  todo... En CABA las heladeras llenas de Vacunas y No Vacunaban Cuántas vidas se podrían haber salvado? #LarretaRe…,0,0,0,0, ,800760070740946944,CPodhorcer,,VVzoppis ,1385604223690227712,2021-04-23 14:39:24+00:00,Qué locura  todo... En CABA las heladeras llenas de Vacunas y No Vacunaban Cuántas vidas se podrían haber salvado? #LarretaRenunciaYa https://t.co/827mmMeeVS,200,219,34,85, ,1253125098778898432,VVzoppis,,,RT
1385705610382036998,2021-04-23 21:22:17+00:00,RT @AleVanderKor: Maltraste a los + 80 mientras vacunabas VIP en prepagas    te ROBASTE respiradores   cerraste el Español   hacés listas T…,0,0,0,0, ,1045323119911743489,SilviaIrenesan4,,AleVanderKor ,1385665337509695488,2021-04-23 18:42:15+00:00,Maltraste a los + 80 mientras vacunabas VIP en prepagas    te ROBASTE respiradores   cerraste el Español   hacés listas TRUCHAS con afiliados a PAMI   mandás a pibes y docentes a la MUERTE para hacer política   vacunás x izquierda a empresarios PRO   #LarretaRenunciaYa CRIMINAL‼ https://t.co/GYmav7Y7Qo,24,27,1,2, ,2255876516,AleVanderKor,,,RT
1385705615826341889,2021-04-23 21:22:18+00:00,RT @KlaraTina1: #LarretaRenunciaYa Siguen saliendo a la luz tus negociados con las vacunas.  Vacunas a tus amigos y ahora se descubrió que…,0,0,0,0, ,910959980341350402,Sil58987821,LarretaRenunciaYa ,KlaraTina1 ,1385620356245958657,2021-04-23 15:43:31+00:00,#LarretaRenunciaYa Siguen saliendo a la luz tus negociados con las vacunas.  Vacunas a tus amigos y ahora se descubrió que tenés vacunas sin aplicar !!!!!  MI SE RA BLE  MACABRO  👇👇👇👇👇👇👇👇👇 LARRETA es MACRI https://t.co/ylSHw6wclt,10,25,3,0, ,1378902197115760640,KlaraTina1,LarretaRenunciaYa ,,RT
1385705617663438848,2021-04-23 21:22:19+00:00,RT @Layegua1953: Compañerxs  vamos fuerte con #LarretaRenunciaYa https://t.co/oQnoNSk2K8,0,0,0,0, ,1209400458097385472,NoemiEsteva,LarretaRenunciaYa ,Layegua1953 ,1385607486061924355,2021-04-23 14:52:22+00:00,Compañerxs  vamos fuerte con #LarretaRenunciaYa https://t.co/oQnoNSk2K8,101,115,10,16, ,817197009291644928,Layegua1953,LarretaRenunciaYa ,,RT
1385705617818521609,2021-04-23 21:22:19+00:00,RT @FDTunido: Acaba de morir por coronavirus otro trabajador de la educación porteño #LarretaRenunciaYa https://t.co/JEXQ3GX5IX,0,0,0,0, ,758466578400833536,JotitaJota1,LarretaRenunciaYa ,FDTunido ,1385626155659632649,2021-04-23 16:06:33+00:00,Acaba de morir por coronavirus otro trabajador de la educación porteño #LarretaRenunciaYa https://t.co/JEXQ3GX5IX,279,318,43,63, ,1358283428211343363,FDTunido,LarretaRenunciaYa ,,RT
,,,,,,,,,,,,1385705624038780931,2021-04-23 21:22:20+00:00,🤑 🛵 8000$ En costos de envio  💸 Prueba #RappiPrime gratis 💳 Compra segura con tarjeta de debito  Ingresa el #Cupon en la app #Rappi  🎫: francoj4455  🍕  #PROMO #comida #rappicreditos #LarretaRenunciaYa #RenunciaVolnovich #DiaInternacionaldelLibro #DiaDelLibro #DiaDeLaTierra,0,0,0,0, ,1385703292257378312,rappi088,RappiPrime Cupon ,,Original
,,,,,,,,,,,,1385705629122236421,2021-04-23 21:22:21+00:00,Basamos con el bocinazo por la salud y la vida!!! #LarretaRenunciaYa,0,0,0,0, ,1195119813221326849,marisa_sartori,LarretaRenunciaYa ,,Original
1385705631122870272,2021-04-23 21:22:22+00:00,RT @KlaraTina1: #LarretaRenunciaYa No sos ejemplo de nada  le regalas respiradores a privados  no reconoces a lxs enfermerxs  querés expone…,0,0,0,0, ,1045323119911743489,SilviaIrenesan4,LarretaRenunciaYa ,KlaraTina1 ,1385618359832743938,2021-04-23 15:35:35+00:00,#LarretaRenunciaYa No sos ejemplo de nada  le regalas respiradores a privados  no reconoces a lxs enfermerxs  querés exponer a lxs docentes  dejas vacunas sin aplicar como conclusión tu flan de vacunación es un DESASTRE !!!!!!! https://t.co/Zp4QcX7S3C,9,29,0,0, ,1378902197115760640,KlaraTina1,LarretaRenunciaYa ,,RT
1385705632024694784,2021-04-23 21:22:22+00:00,RT @pipi_demarco: #LarretaRenunciaYa criminal tu gestión!!,0,0,0,0, ,1272725839,analiarobles4,LarretaRenunciaYa ,pipi_demarco ,1385696633711730688,2021-04-23 20:46:37+00:00,#LarretaRenunciaYa criminal tu gestión!!,1,1,0,0, ,960928702333939713,pipi_demarco,LarretaRenunciaYa ,,RT
1385705632406384645,2021-04-23 21:22:22+00:00,RT @cheadmdq: Naaaaaa   naaaaaaa Según Quirós  los niños en Argentina se contagian menos en la escuela que en otros países | vía @eldestape…,0,0,0,0, ,1118202107721658374,lsegarra5,,cheadmdq ,1385609353923805191,2021-04-23 14:59:48+00:00,Naaaaaa   naaaaaaa Según Quirós  los niños en Argentina se contagian menos en la escuela que en otros países | vía @eldestapeweb https://t.co/itLAd0eFAG  #LarretaRenunciaYa,9,20,1,0, ,119867501,cheadmdq,,,RT
1385705634042159104,2021-04-23 21:22:22+00:00,RT @PauloBaudouin: Sáquenle punta a lápiz y anoten bien. Qué es eso de muertos en las listas de vacunación?... Qué truchos!  #LarretaRenunc…,0,0,0,0, ,800760070740946944,CPodhorcer,,PauloBaudouin ,1385614953969864708,2021-04-23 15:22:03+00:00,Sáquenle punta a lápiz y anoten bien. Qué es eso de muertos en las listas de vacunación?... Qué truchos!  #LarretaRenunciaYa,189,164,13,14, ,983890679029030913,PauloBaudouin,LarretaRenunciaYa ,,RT
1385705635023671297,2021-04-23 21:22:23+00:00,RT @DCintioni: Pelado vos elegiste ese camino  hacete cargo !!! #LarretaRenunciaYa https://t.co/Q9y81Gky7p,0,0,0,0, ,1218297326709723136,rtvpatriagrande,LarretaRenunciaYa ,DCintioni ,1385668597238976521,2021-04-23 18:55:12+00:00,Pelado vos elegiste ese camino  hacete cargo !!! #LarretaRenunciaYa https://t.co/Q9y81Gky7p,22,33,3,4, ,611993190,DCintioni,LarretaRenunciaYa ,,RT
1385705635845660672,2021-04-23 21:22:23+00:00,RT @PuebloBeto: #LarretaRenunciaYa  #SecretoDeSumario #ClarinYLaNacionMienten  👇 Quirós con 15.000 hisopados nuevos casi llega a 3000 conta…,0,0,0,0, ,836122659972853760,angelomilano17,LarretaRenunciaYa SecretoDeSumario ClarinYLaNacionMienten ,PuebloBeto ,1385704032552067072,2021-04-23 21:16:01+00:00,#LarretaRenunciaYa  #SecretoDeSumario #ClarinYLaNacionMienten  👇 Quirós con 15.000 hisopados nuevos casi llega a 3000 contagiados  y tiene la caradurez de decir que se ameseto la curva. Un crack para tomar a los Porteños/as por boludxs.,6,6,1,0, ,1212901368,PuebloBeto,LarretaRenunciaYa SecretoDeSumario ClarinYLaNacionMienten ,,RT
1385705641319227394,2021-04-23 21:22:24+00:00,RT @diegote3000: Tu gobierno reprimía jubilados y dejaba vencer vacunas. El mío ✌ las fabrica  y una semana después de pedirle turno a mi v…,0,0,0,0, ,4197708767,AdrianaMGuerin,,diegote3000 ,1385623052671766529,2021-04-23 15:54:14+00:00,Tu gobierno reprimía jubilados y dejaba vencer vacunas. El mío ✌ las fabrica  y una semana después de pedirle turno a mi vieja la vacunó y sin bajarla del auto... #LarretaRenunciaYa,90,77,3,9, ,2617734466,diegote3000,,,RT
1385705648864780291,2021-04-23 21:22:26+00:00,RT @gabymonella: NUNCA pero NUNCA debiste jugar con la salud de la gente  porque la vida es lo más sagrado. #LarretaRenunciaYa,0,0,0,0, ,2494239348,nancyguiglio,LarretaRenunciaYa ,gabymonella ,1385684482750095366,2021-04-23 19:58:20+00:00,NUNCA pero NUNCA debiste jugar con la salud de la gente  porque la vida es lo más sagrado. #LarretaRenunciaYa,3,4,1,0, ,1179104639222009857,gabymonella,LarretaRenunciaYa ,,RT
1385705649242259456,2021-04-23 21:22:26+00:00,RT @tanoproductor: A quienes le habrá dado las vacunas que faltan ? #LarretaRenunciaya,0,0,0,0, ,1045323119911743489,SilviaIrenesan4,LarretaRenunciaya ,tanoproductor ,1385673590272573444,2021-04-23 19:15:03+00:00,A quienes le habrá dado las vacunas que faltan ? #LarretaRenunciaya,176,135,13,28, ,171110904,tanoproductor,LarretaRenunciaya ,,RT
1385705650919981057,2021-04-23 21:22:27+00:00,RT @aliciamarchesa2: @FDTunido #LarretaRenunciaYa  sos muy criminal!!!,0,0,0,0, ,1354155929168654339,Clau96685357,LarretaRenunciaYa ,aliciamarchesa2 FDTunido ,1385626928044986368,2021-04-23 16:09:38+00:00,@FDTunido #LarretaRenunciaYa  sos muy criminal!!!,15,23,1,0, ,1376697633549516804,aliciamarchesa2,LarretaRenunciaYa ,FDTunido ,RT
,,,,,,,,,,,,1385705652031565825,2021-04-23 21:22:27+00:00,@ElClandestino86 #LarretaRenunciaYa vil  mentiroso  hipócrita,0,0,0,0, ,1344694612661833728,ReinaPoroyan,LarretaRenunciaYa ,ElClandestino86 ,Original
1385705655688957952,2021-04-23 21:22:28+00:00,#LarretaRenunciaYa y vos también Schiaretti!!,0,0,0,0, ,700785752808955904,irios1360,LarretaRenunciaYa ,,1385378423191883776,2021-04-22 23:42:09+00:00,Personal de salud que haya contraído el virus pero que esté asintomático debe presentarse a trabajar. Schiaretti,254,200,32,77, ,4518903413,CMonczar,,,QT
1385705656137789442,2021-04-23 21:22:28+00:00,RT @Sivimarcelo: “ De la economía se vuelve  de la muerte No” Hoy 557 PERSONAS fallecidas !  CABA administración negacionista !   #LarretaR…,0,0,0,0, ,635518906,tanguito2008,,Sivimarcelo ,1385699698330284037,2021-04-23 20:58:47+00:00,“ De la economía se vuelve  de la muerte No” Hoy 557 PERSONAS fallecidas !  CABA administración negacionista !   #LarretaRenunciaYa,5,6,0,2, ,991130371852038144,Sivimarcelo,LarretaRenunciaYa ,,RT
1385705657278533634,2021-04-23 21:22:28+00:00,RT @DCintioni: Escucha a los que saben burro !!! #LarretaRenunciaYa https://t.co/ysfm8vRM38,0,0,0,0, ,3000069317,vncastillo1,LarretaRenunciaYa ,DCintioni ,1385606962122006535,2021-04-23 14:50:17+00:00,Escucha a los que saben burro !!! #LarretaRenunciaYa https://t.co/ysfm8vRM38,67,90,10,5, ,611993190,DCintioni,LarretaRenunciaYa ,,RT
